CODIGO,AÑO,DIA,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV
2401519,1986,3,0,"0,4",3,"0,1","0,1","18,3",0,"0,6","4,6","24,1","0,1"
2401519,1986,4,0,0,0,"3,4",0,"1,4","0,1",1,"0,9","0,2",0
2401519,1986,5,"0,8",0,0,0,"0,8","22,5","0,8",0,0,"4,5",0
2401519,1986,6,0,0,0,"41,4",0,"2,8","0,2","0,2","0,1","20,1",0
2401519,1986,7,0,0,0,"10,7",0,1,"1,4","0,3",0,"4,8",0
2401519,1986,8,"0,1",0,0,"2,6",0,"0,4","1,8",0,0,"0,8",0
2401519,1986,9,1,"11,5",0,0,0,"1,8","1,2",0,0,"3,7",0
2401519,1986,10,0,0,"2,8","0,3","0,4","2,2",0,0,"0,2","10,7",0
2401519,1986,11,0,0,"0,3",0,"0,8","0,2","0,3","0,2",0,"1,4",0
2401519,1986,12,0,"0,8",3,0,"3,5",0,0,"3,8",0,"0,5",0
2401519,1986,13,0,"17,1","7,1",0,0,"0,8",0,"1,3",0,"0,4",0
2401519,1986,14,"0,5","7,9",0,"12,3","0,9","0,9","0,3",0,0,"2,1","0,6"
2401519,1986,15,"2,3","1,2",0,0,0,"11,5","0,5",0,0,"12,4",0
2401519,1986,16,"1,1",0,"0,2","0,4",0,0,"3,2",0,0,"0,1",0
2401519,1986,17,"0,1","18,8",0,0,0,"2,2",0,"1,5",0,"1,7",0
2401519,1986,18,0,"0,3",0,0,0,0,0,0,0,"26,1","17,6"
2401519,1986,19,0,"0,2",0,"1,6","4,5","1,4",0,0,"0,3","16,5",0
2401519,1986,20,0,"7,1",0,0,0,"1,3",0,"0,2",6,"0,2",0
2401519,1986,21,0,0,0,0,"0,6","0,1","1,4","0,3",0,"0,3","3,6"
2401519,1986,22,0,0,"0,4",0,"2,7","1,4","2,6",0,0,0,"1,4"
2401519,1986,23,0,"3,3",0,"1,3","0,1","2,9","1,3","6,3","31,7",0,4
2401519,1986,24,0,"16,8",0,0,0,"0,7","0,2","0,5",11,"0,9","0,3"
2401519,1986,25,0,"0,2",0,"21,2","2,4",0,"0,5","0,2","0,3","9,1","0,5"
2401519,1986,26,2,"5,4","5,5",2,"5,2",0,"1,7",0,0,"4,7",17
2401519,1986,27,"0,4","4,5",0,0,"2,6","6,4",0,"1,7","1,3","0,1","3,9"
2401519,1986,28,0,"3,2",0,"0,3","1,6","2,7",0,"0,1","8,8","2,8","0,6"
2401519,1986,29,0,,"0,1","0,1",0,"0,3",0,"0,1","0,1","1,4",0
2401519,1986,30,3,,0,"0,4",0,"0,1",0,0,"0,8",0,0
2401519,1986,31,0,,0,,"7,9",,"1,6",0,,"0,1",
,,,,,,,,,,,,,
2401519,1987,1,"0,1",0,0,0,0,0,0,"2,8",0,"4,6","2,3"
2401519,1987,2,0,"0,3",0,"11,3",3,0,0,8,"0,2","1,8",0
2401519,1987,3,0,"1,3","25,4","5,6","2,2","0,2",5,"0,5","2,7","15,9",0
2401519,1987,4,0,0,0,0,13,"1,1","7,9","0,1",0,10,"0,7"
2401519,1987,5,0,0,0,"32,7",1,"1,2",0,"1,5","0,6",0,"0,7"
2401519,1987,6,"1,6",0,0,"0,3",2,0,0,"1,8","11,3","0,3","0,2"
2401519,1987,7,"0,1",0,0,0,0,0,2,0,0,"1,2","0,1"
2401519,1987,8,"2,8","0,1",0,"1,7",0,"1,5",2,"0,9",0,"4,4",0
2401519,1987,9,"0,8",0,0,0,0,0,0,"0,7",0,"2,8",0
2401519,1987,10,0,0,0,0,0,0,4,0,0,0,0
2401519,1987,11,0,0,0,"0,9",0,"0,2",0,"0,7","0,3",0,0
2401519,1987,12,0,"5,5","5,8",0,"1,2","0,9",0,"0,4",0,"0,2",0
2401519,1987,13,0,4,"5,2",0,"5,2","0,1",0,"0,3","1,8","16,7",0
2401519,1987,14,0,0,0,0,"6,4","0,3",0,0,"21,4",2,"2,2"
2401519,1987,15,0,"0,9",0,0,0,"1,1","0,3","0,2","0,4","30,5",0
2401519,1987,16,0,0,"0,7",0,0,0,"0,4",0,"1,9","14,5","0,8"
2401519,1987,17,0,0,"1,7",0,"5,9",0,"0,9",0,0,0,0
2401519,1987,18,"0,3","0,7",0,0,0,0,"0,7",0,0,"4,2",0
2401519,1987,19,"0,9",0,0,"1,3",0,0,0,"0,3","0,8","7,9","5,2"
2401519,1987,20,0,0,0,0,0,0,2,0,"0,4","0,2","1,9"
2401519,1987,21,0,0,0,"0,6",0,0,4,"1,2","0,1",5,"1,6"
2401519,1987,22,"6,5",0,0,"4,1",33,"0,5","6,1","0,2","1,9",0,"0,9"
2401519,1987,23,"0,5",0,0,"1,9","22,9","1,2","0,1",0,"0,4","17,7",0
2401519,1987,24,0,0,0,0,"2,8","2,3","1,6",0,"0,4",0,0
2401519,1987,25,0,"1,4",0,"3,6",0,"5,5","1,1","0,1",0,"0,5","6,2"
2401519,1987,26,0,0,"13,3","1,4","6,3",0,"0,5","2,9","6,7","0,3","21,4"
2401519,1987,27,0,0,"2,3","2,7",0,0,"0,6","0,5",0,"24,4",1
2401519,1987,28,0,0,"4,2","2,2",0,0,"0,1",0,"0,8","5,1","13,6"
2401519,1987,29,0,,1,0,0,"0,2",0,"0,7","14,2","7,1","4,3"
2401519,1987,30,0,,"12,4","18,5",0,"2,1","0,6","1,2","0,8","18,4","14,6"
2401519,1987,31,"1,5",,0,,0,,"5,1",0,,"27,3",
,,,,,,,,,,,,,
2401519,1988,1,0,0,0,0,"0,4",0,0,"4,8","4,3","4,3",0
2401519,1988,2,0,0,0,2,"3,2","5,9",0,"0,1",2,2,0
2401519,1988,3,0,0,0,0,"6,5","2,2",0,0,0,0,"2,3"
2401519,1988,4,0,0,0,0,"0,9","0,5","2,6",0,0,0,0
2401519,1988,5,0,0,0,0,"0,1",12,"1,1",6,0,0,0
2401519,1988,6,0,0,0,0,"0,9","7,5","0,2",4,"3,2","3,2",0
2401519,1988,7,0,0,0,0,0,0,"0,6",0,"0,1","0,1","4,8"
2401519,1988,8,"3,6",4,0,3,"5,8","2,4",0,"0,7",0,0,"10,1"
2401519,1988,9,0,22,0,5,0,0,"0,2","0,9",0,0,"6,3"
2401519,1988,10,0,10,1,6,"0,7","0,3",0,"1,5",0,0,"0,9"
2401519,1988,11,0,1,0,12,0,"0,3",0,"12,8",0,0,"0,8"
2401519,1988,12,0,0,2,2,0,0,0,"11,5","0,3","0,3",0
2401519,1988,13,0,0,9,0,"0,2","1,9",0,"0,5","5,1","5,1","0,3"
2401519,1988,14,0,0,"2,4",6,"0,1",0,0,0,"0,4","0,4","4,4"
2401519,1988,15,0,0,2,3,0,0,"0,2","0,8","2,7","2,7","5,5"
2401519,1988,16,"1,8",0,0,0,0,0,"2,1",0,"4,2","4,2","0,2"
2401519,1988,17,"0,9",0,0,0,0,0,"2,1",0,"1,3","1,3","1,7"
2401519,1988,18,0,0,0,0,"2,1",0,0,0,"1,8","1,8","12,9"
2401519,1988,19,"4,9",0,0,0,0,0,0,"1,9","2,1","2,1",0
2401519,1988,20,0,0,0,"19,2","0,7","2,3","4,6","0,2","9,1","9,1",0
2401519,1988,21,0,0,0,"0,4",4,0,0,0,"22,1","22,1",0
2401519,1988,22,0,0,0,"4,7","2,5","0,6","2,6","8,3","0,4","0,4",10
2401519,1988,23,0,3,0,0,"0,4","0,5",0,"7,3","6,3","6,3",0
2401519,1988,24,0,3,0,0,0,"0,5",0,"0,7","16,6","16,6",5
2401519,1988,25,0,2,0,"1,3","0,6","0,4",0,0,"14,3","14,3",4
2401519,1988,26,0,"2,7",0,0,0,"0,4",0,0,"0,2","0,2",0
2401519,1988,27,0,0,0,0,0,0,"0,6",1,0,0,0
2401519,1988,28,0,0,0,"1,6","1,5","0,4","1,3","0,5",0,0,"0,6"
2401519,1988,29,0,,"0,3",0,"0,1",0,"1,1","9,8",0,0,0
2401519,1988,30,0,,0,0,"17,2",3,"13,1","1,8",0,0,"0,4"
2401519,1988,31,0,,0,,"0,2",,"5,8",,,"7,3",
,,,,,,,,,,,,,
2401519,1991,1,0,0,0,"0,1",0,"0,1",4,"0,5",0,0,0
2401519,1991,2,"0,2",0,"13,3","0,4",0,0,"0,1","0,6",0,0,0
2401519,1991,3,0,"3,5","4,3",0,0,"0,2",0,0,"1,3",0,"0,5"
2401519,1991,4,0,"8,2","0,4",0,0,"0,1","0,6",0,0,0,"1,7"
2401519,1991,5,0,0,"18,1","6,1","6,3","0,2","3,4","2,6",0,"5,7","11,9"
2401519,1991,6,0,"5,6","27,1","0,3","5,7","3,7","4,1",0,"0,3","0,2","0,4"
2401519,1991,7,0,2,"8,8",0,"19,5","0,1","0,1","0,4",0,"20,5",0
2401519,1991,8,0,0,"5,9","1,5","0,1",0,"0,3",0,0,0,9
2401519,1991,9,0,0,"0,2","0,7",0,0,"0,2","3,4","0,6",0,"3,7"
2401519,1991,10,"1,5",0,"5,3","0,6",0,"0,4","0,6",0,0,0,5
2401519,1991,11,0,"0,1","20,4","0,2",0,"0,8","0,9",0,0,0,"1,8"
2401519,1991,12,0,0,12,4,2,"0,2","0,4",0,"0,2",0,"8,7"
2401519,1991,13,0,0,0,"0,1","6,3","3,5","0,2","1,2",0,0,"8,4"
2401519,1991,14,"0,6",0,0,"1,4",0,"1,1","1,1","1,1",0,42,24
2401519,1991,15,0,0,0,"19,4","0,1",0,"0,8","0,3",0,"0,1",9
2401519,1991,16,0,0,0,"0,1",1,"3,6","0,4","0,2",0,"5,7",8
2401519,1991,17,0,0,0,"0,2",0,"0,3",0,"0,5",4,"0,8","9,8"
2401519,1991,18,"0,3","1,2",0,"21,8",0,0,"0,1",0,"0,4",0,0
2401519,1991,19,0,"0,3",0,"0,1","7,3",0,"0,1","1,9","2,2",0,0
2401519,1991,20,0,"0,1",0,0,4,0,"0,7",0,0,0,0
2401519,1991,21,0,0,0,0,"9,1",0,0,"0,5",0,"0,1",0
2401519,1991,22,0,0,0,"1,4","0,7",0,"0,6",0,"5,3","0,6",0
2401519,1991,23,0,0,"1,2",0,"4,6",0,0,5,"6,7",0,0
2401519,1991,24,0,"2,5","0,1",0,0,"0,2",0,0,"0,5","0,2","1,8"
2401519,1991,25,0,0,"5,6",0,"1,2",0,"0,7",0,0,0,"2,1"
2401519,1991,26,0,0,"1,1","0,2",0,0,"0,6",0,"4,7",0,0
2401519,1991,27,0,0,"7,2",0,0,3,1,"0,1",0,0,0
2401519,1991,28,0,0,"2,8","0,3","0,3","0,9",0,0,0,0,0
2401519,1991,29,0,,0,0,"2,1","0,8",0,0,0,0,0
2401519,1991,30,0,,"2,5","0,3","0,2","9,1","25,6","1,3",0,"0,3",0
2401519,1991,31,0,,0,,"0,1",,0,"2,6",,0,
,,,,,,,,,,,,,
2401519,1992,1,0,"4,9",0,"3,4",0,0,0,"7,2",0,0,0
2401519,1992,2,0,"6,8",0,0,"0,4","4,8",0,0,0,0,0
2401519,1992,3,0,0,0,0,"8,7","0,5",0,"0,7","2,3",0,0
2401519,1992,4,"0,1",0,0,"2,4","3,4","0,5","0,7","0,4",0,0,0
2401519,1992,5,"0,2",0,0,0,0,0,"0,4","0,4",0,"1,3","0,5"
2401519,1992,6,"0,7",0,0,2,"6,2",0,"3,6",4,"3,2",0,"7,4"
2401519,1992,7,"0,1","3,9",0,"0,1","0,8",0,2,"1,6",0,0,0
2401519,1992,8,0,"0,8",0,0,0,"2,1","0,5","2,5",0,"8,9","0,4"
2401519,1992,9,0,0,0,0,0,"0,8","2,8","0,6","1,1","0,3",0
2401519,1992,10,0,"0,2",0,0,0,0,"0,5",0,0,0,0
2401519,1992,11,0,"0,2",0,0,"2,8",0,0,"0,2","0,3",0,0
2401519,1992,12,0,0,0,0,"0,3",0,0,0,0,"6,2","15,1"
2401519,1992,13,0,0,0,"0,3",0,"0,1","3,8","0,7","2,4",0,"16,1"
2401519,1992,14,0,0,0,0,0,"0,2",0,0,"0,1","0,3","10,9"
2401519,1992,15,0,"2,8","6,1","0,7","4,8",0,3,"16,1","1,3",0,"14,5"
2401519,1992,16,0,0,"2,7",0,0,1,"0,2","0,1",0,0,"1,4"
2401519,1992,17,0,0,0,"1,9","0,9",1,"3,4","0,2",0,0,6
2401519,1992,18,0,0,0,"3,7",0,"1,1",0,"0,2","0,2",0,2
2401519,1992,19,0,0,0,"0,5",0,"0,3",0,"0,1",0,"1,5",5
2401519,1992,20,0,"4,4","14,6","0,8",0,"0,2",0,0,0,0,0
2401519,1992,21,0,"0,3","0,1",1,0,"0,2","7,1",0,2,0,0
2401519,1992,22,0,0,0,0,0,0,"5,2","0,9","7,9",0,12
2401519,1992,23,"3,9",0,0,"0,3",0,"2,9",0,1,14,10,"3,2"
2401519,1992,24,0,0,0,0,1,0,1,0,22,0,0
2401519,1992,25,0,0,"4,8",0,0,"0,4","0,4",0,0,0,"26,6"
2401519,1992,26,0,0,0,"0,6","0,8","0,4","0,6","1,8",4,0,"0,1"
2401519,1992,27,0,0,0,0,"2,2","5,2","0,6",0,"0,4",0,"20,8"
2401519,1992,28,"0,5",0,0,0,"2,4","0,6",0,0,"12,4",0,0
2401519,1992,29,"0,3",0,0,"3,6","17,2","0,2","0,4",0,0,0,"1,8"
2401519,1992,30,"0,4",,"3,3",0,"2,4","0,2","0,4","2,8",0,0,"7,7"
2401519,1992,31,"9,5",,1,,"1,7",,"7,4",0,,0,
,,,,,,,,,,,,,
2401519,1993,1,0,"7,1",0,0,"19,6",0,"0,7",0,0,0,"1,4"
2401519,1993,2,0,"0,4","0,1",0,"19,7","0,7","9,9","0,5","0,5",0,0
2401519,1993,3,0,"4,9",0,0,"0,5","0,1",0,0,0,"1,8","3,4"
2401519,1993,4,0,"9,3","3,6",0,"32,4","0,1","7,2","0,3",0,0,"13,2"
2401519,1993,5,"6,5",0,"1,5","7,1",12,0,"3,4",0,"0,5",0,"1,3"
2401519,1993,6,"18,8",0,0,0,"0,1","0,3",0,0,0,0,"0,1"
2401519,1993,7,0,0,0,"0,9","0,8",0,"3,5","0,6",0,0,0
2401519,1993,8,0,0,"0,6","0,2","0,1",0,0,"0,1","0,5",0,0
2401519,1993,9,0,0,"0,8","10,1","6,2",0,"1,7",0,"1,6",0,0
2401519,1993,10,0,0,0,"1,6",0,"0,8","0,2","0,9","2,8",0,"12,5"
2401519,1993,11,0,"1,5","2,1",1,"11,3","2,7",0,"0,3",0,"0,5","6,5"
2401519,1993,12,0,13,"0,6",0,"3,5",0,0,0,"11,1","0,2",0
2401519,1993,13,0,0,0,"0,9","13,4",0,"0,6",0,"15,5","0,4","2,2"
2401519,1993,14,"0,2",0,"1,5","0,2","7,1","1,9","3,6","5,7","0,7",0,9
2401519,1993,15,0,0,0,"8,3","2,9","4,8",0,0,0,"10,6","3,6"
2401519,1993,16,0,0,0,7,0,0,1,"0,1",0,0,0
2401519,1993,17,0,0,"32,9",9,3,0,0,"1,2",0,"4,5",0
2401519,1993,18,"4,9",0,"0,9","18,1","0,7","0,4",0,"0,6",0,"16,1",0
2401519,1993,19,0,0,0,1,"0,1","0,4","1,3","0,8","0,8","0,1","5,4"
2401519,1993,20,0,0,"29,4","0,2","4,8","4,5","0,4",0,0,"0,2",9
2401519,1993,21,0,0,"4,8","3,4",0,0,0,0,0,0,0
2401519,1993,22,0,0,0,"0,5",0,0,0,0,"3,3",0,0
2401519,1993,23,0,"6,8","0,2","0,6",4,"1,2",0,"0,6","0,1",0,0
2401519,1993,24,0,"0,6","0,5","0,2","2,4","0,2","1,7",1,"0,9",0,"1,4"
2401519,1993,25,0,"0,4","0,2","5,6",48,0,"0,3",0,"1,1",0,"9,9"
2401519,1993,26,0,0,6,"0,1",3,"0,3","0,4","5,2",0,0,"6,8"
2401519,1993,27,0,"1,9","8,2","6,2",0,"0,1",0,1,0,"0,3",0
2401519,1993,28,"0,7",0,0,"8,8","0,3","0,2",0,0,"1,8",0,"14,8"
2401519,1993,29,0,,0,"14,3",0,"0,7",6,0,0,"1,8","45,4"
2401519,1993,30,0,,"0,3","0,6",0,"2,3","0,3",0,0,"3,7","2,1"
2401519,1993,31,"1,6",,"0,4",,"0,3",,"0,3",0,,"12,6",
,,,,,,,,,,,,,
2401519,1994,1,0,"7,5","3,2","7,5","10,5",0,"0,2",0,"0,4",0,0
2401519,1994,2,0,"8,3","2,6","0,5",0,0,0,"2,2",0,0,2
2401519,1994,3,"9,3","0,2","2,1","0,8",0,"2,7","5,1","0,2","0,4",0,"9,6"
2401519,1994,4,0,1,0,2,0,"2,4","0,7",0,"1,2",1,"11,8"
2401519,1994,5,0,"1,7","0,4",0,"6,2",0,"3,8",0,0,0,"1,6"
2401519,1994,6,0,0,0,0,"0,2",0,12,"0,1",0,0,"2,4"
2401519,1994,7,"4,3",0,"0,3","1,7","2,3",0,5,0,0,"4,3",12
2401519,1994,8,"1,2",0,0,0,"0,3",0,"0,1",0,0,"25,8","2,4"
2401519,1994,9,"15,3",0,0,0,0,5,"0,1","2,1",0,"1,3","6,8"
2401519,1994,10,"16,3",0,0,0,"0,4",0,3,"1,1",0,"8,6",0
2401519,1994,11,0,0,"3,2",0,0,0,"0,4",0,0,"0,2",0
2401519,1994,12,0,0,"2,3","1,3",0,0,0,0,0,"13,4",0
2401519,1994,13,0,0,"7,4","1,2",0,0,0,"1,7",0,0,0
2401519,1994,14,"0,2",0,"3,2","0,5","2,3",0,"0,7","4,2",0,"1,4",0
2401519,1994,15,"9,9",0,"1,1",0,0,"0,4",0,0,"0,1",0,0
2401519,1994,16,"8,7","4,6",0,0,0,"0,6","3,6","0,2","2,9",0,0
2401519,1994,17,0,0,"0,1",0,0,1,"0,2","0,2",0,"26,8",0
2401519,1994,18,0,0,"0,1",0,"8,3","2,2","0,7",0,"0,8","3,2","2,8"
2401519,1994,19,"0,9",0,"2,3","6,3",36,0,"2,2",3,0,"4,8","2,6"
2401519,1994,20,0,"3,5",0,0,0,0,0,"3,7",0,"0,6",0
2401519,1994,21,0,"9,9",0,"1,7",0,4,"1,2",3,4,"0,9","1,8"
2401519,1994,22,0,"2,3",0,0,"3,8","0,2",0,0,2,"8,8",0
2401519,1994,23,0,"0,2","6,2",0,0,0,"0,3","4,6","18,6","1,7","3,9"
2401519,1994,24,0,"2,7",0,0,0,0,0,3,"6,7","4,4","14,7"
2401519,1994,25,0,"9,5",0,"9,7","1,6",0,0,0,4,0,"2,5"
2401519,1994,26,0,"24,5",0,"0,6",20,"0,4",0,0,0,"0,3",0
2401519,1994,27,0,"0,8","9,8","2,9",6,"1,3",0,0,"1,1","1,4","1,5"
2401519,1994,28,"0,2","0,3",0,0,0,"3,7",0,0,0,0,"6,7"
2401519,1994,29,"1,4",,0,"2,8",0,0,0,"0,6",0,0,0
2401519,1994,30,0,,0,"7,8",0,0,0,"0,1",0,0,0
2401519,1994,31,"1,2",,"6,2",,0,,0,0,,"0,1",
,,,,,,,,,,,,,
2401519,1995,1,0,0,0,0,0,"0,1",0,"18,7",0,0,"16,5"
2401519,1995,2,0,0,0,0,"0,5",0,4,"0,9",0,0,0
2401519,1995,3,0,0,0,0,0,"0,3","0,8","2,2",0,0,"17,4"
2401519,1995,4,0,0,"1,1",0,0,0,"0,7","5,6",0,0,"3,5"
2401519,1995,5,0,0,0,0,"0,5","1,1",0,0,0,0,0
2401519,1995,6,0,0,0,0,"2,2","7,7",0,0,0,0,"0,4"
2401519,1995,7,0,0,"7,2",0,"23,4","11,6",0,0,0,3,"6,8"
2401519,1995,8,0,0,"0,6","15,3","0,1","0,8",7,"0,7","0,3","0,5","10,2"
2401519,1995,9,0,0,16,0,"0,5","3,5","1,2","0,7","0,3","0,1",5
2401519,1995,10,0,0,"11,5",0,"0,5",0,0,"13,8",0,4,0
2401519,1995,11,0,0,"13,5",0,"0,4",0,"0,1","7,9",0,"2,8","0,5"
2401519,1995,12,0,0,"20,1",0,0,2,0,1,0,"6,6",0
2401519,1995,13,0,0,0,0,"0,5","0,9",0,"1,6","8,5","4,7","18,4"
2401519,1995,14,0,0,"2,9","5,9","0,3",2,"2,7","8,2",0,0,"0,3"
2401519,1995,15,0,0,0,"0,2",0,"0,7",0,"9,2",0,0,0
2401519,1995,16,"2,4",0,0,0,0,0,"0,3","32,3",0,0,"0,5"
2401519,1995,17,0,0,"0,5","3,9",0,0,"1,5","1,5",0,0,0
2401519,1995,18,0,0,0,"2,5","1,5",0,"3,8",0,0,"3,7",1
2401519,1995,19,"0,1",0,0,"15,6",0,0,"0,1","6,5",0,"1,9",0
2401519,1995,20,"0,5","8,3",5,"4,2",0,0,2,0,0,"2,6",0
2401519,1995,21,"0,5","11,1",6,8,0,"0,8",0,"7,4","18,6","11,1","3,4"
2401519,1995,22,0,0,0,0,0,"3,8",0,0,"0,4","1,3","4,5"
2401519,1995,23,0,"0,8","5,3",0,"0,1","1,8",0,10,0,0,0
2401519,1995,24,0,"0,2",5,"16,5","0,6","5,2","2,4",0,0,0,"0,6"
2401519,1995,25,0,"0,1","20,9",4,"1,8",0,"1,2","1,7",0,0,0
2401519,1995,26,0,0,0,"0,6","4,2",1,"4,2","1,3",0,"3,2",0
2401519,1995,27,0,0,0,0,"20,1",0,"2,5",0,0,"1,8",0
2401519,1995,28,0,"1,5","6,2",0,0,"0,4","5,2",0,"1,8",0,0
2401519,1995,29,0,,"0,2","3,2",0,"0,3","0,3",0,"16,6","0,8",0
2401519,1995,30,0,,0,0,0,0,"2,2",0,"0,7",1,0
2401519,1995,31,0,,0,,"0,6",,0,"1,3",,0,
,,,,,,,,,,,,,
2401519,1996,1,0,"2,6",0,0,0,"0,9",0,0,0,0,0
2401519,1996,2,0,0,0,0,0,"35,3",0,0,"0,2",1,0
2401519,1996,3,0,"0,2",0,"6,4",0,0,0,0,0,0,0
2401519,1996,4,0,0,12,0,"4,5",0,0,0,"0,1","1,3",0
2401519,1996,5,0,0,8,0,0,0,0,"0,3",0,33,0
2401519,1996,6,0,"21,4",18,0,0,0,"6,6","1,2","1,6",0,0
2401519,1996,7,0,0,13,0,"0,5",0,"10,8",0,0,"20,1",0
2401519,1996,8,0,0,3,0,1,"0,2","1,4",3,10,"0,8","18,3"
2401519,1996,9,0,"0,2",44,0,"1,5","0,4","0,7","0,5",0,0,"1,6"
2401519,1996,10,0,"0,7",9,"5,7","0,6",0,"0,7","0,9",0,0,"0,5"
2401519,1996,11,0,0,7,"0,2",3,"0,6",0,"0,8",0,"11,2",0
2401519,1996,12,0,"1,7",0,"1,6","0,2",0,0,0,0,"0,7",0
2401519,1996,13,0,0,0,0,"17,2",1,"0,2",0,"2,3",0,0
2401519,1996,14,3,0,0,0,0,0,"4,9","3,7",0,"9,3","2,2"
2401519,1996,15,1,0,0,"0,9",0,2,"0,2",0,0,"2,3",0
2401519,1996,16,0,0,0,"0,6",0,"1,2","2,1","0,1",0,0,"1,2"
2401519,1996,17,0,"1,8",0,0,"15,4","4,8","0,8",0,"0,6",0,0
2401519,1996,18,0,0,0,"0,4",13,"2,6",0,"4,5",0,"1,6","0,1"
2401519,1996,19,0,0,0,"23,9",1,"1,9",0,"0,3","0,6","2,6",0
2401519,1996,20,0,"2,6",0,"1,6","0,9",0,"0,9",0,0,"0,5",0
2401519,1996,21,14,0,0,"13,9",9,"0,8",0,"0,3",0,"40,8",0
2401519,1996,22,"1,2",0,"8,3","2,2","0,9","0,6",0,"1,7",0,0,"6,7"
2401519,1996,23,"3,3","0,3",7,"12,5","0,3","0,2",0,"0,2",0,"0,4",4
2401519,1996,24,"1,8",0,0,"3,7",10,0,"14,5","0,4",7,"5,4",0
2401519,1996,25,0,0,0,0,"3,4","0,3","0,6","1,5",0,1,"0,4"
2401519,1996,26,0,0,"0,3",0,"0,2","9,3",2,"1,7","0,1",0,0
2401519,1996,27,0,0,0,0,0,"31,2",0,"3,9","0,6","0,8",0
2401519,1996,28,0,0,0,0,0,"7,2",0,0,0,"5,1",0
2401519,1996,29,0,0,"4,6",5,"0,7",17,"0,3","3,1",0,"1,8","8,6"
2401519,1996,30,0,,"2,6",0,0,0,"0,7",0,3,0,"11,2"
2401519,1996,31,0,,0,,0,,0,"0,6",,"0,6",
,,,,,,,,,,,,,
2401519,1997,1,"6,4",0,0,"6,9","0,4",0,0,0,0,"3,9",0
2401519,1997,2,"0,2","0,1",0,20,0,"2,4","1,9",0,0,"1,7",0
2401519,1997,3,0,0,0,"0,2","1,5",0,"0,8",0,0,0,0
2401519,1997,4,0,0,0,1,"1,2","8,3","4,1",0,0,0,0
2401519,1997,5,"0,1","1,1",0,"0,2",1,0,"0,8",0,"7,8",0,0
2401519,1997,6,0,0,0,"6,6",0,0,"2,3","0,8",0,0,0
2401519,1997,7,0,0,0,"0,3",0,"2,1","1,4",0,0,0,"3,2"
2401519,1997,8,"1,2",0,"0,3",0,0,"4,4","1,5",0,0,0,"0,4"
2401519,1997,9,3,0,0,0,0,"5,6","3,9","0,7","10,6",0,"0,1"
2401519,1997,10,"6,4","0,2",0,3,"0,1",0,"0,1",0,0,0,"0,5"
2401519,1997,11,"12,2","1,7",0,1,"1,7","2,6",1,"0,2",0,"0,2","5,5"
2401519,1997,12,0,"4,8","2,8",0,"0,4",0,"0,2","0,7",0,"2,6","0,3"
2401519,1997,13,0,0,"6,9",0,0,"2,6","1,3",0,0,"17,8",18
2401519,1997,14,0,0,"3,6",1,0,"0,6",0,"1,4",0,4,"2,1"
2401519,1997,15,"0,2",0,"8,7",0,0,0,"0,2","2,8",0,"21,6",0
2401519,1997,16,"10,4",0,0,0,0,"1,8","0,6",0,0,"7,8","0,3"
2401519,1997,17,"5,7",0,"1,1",0,"0,3",0,0,0,0,"6,6","0,5"
2401519,1997,18,0,0,"1,6",0,0,"3,9",0,"0,5",0,"1,5",0
2401519,1997,19,0,0,0,"0,4","0,2","0,2",0,0,"0,5",0,25
2401519,1997,20,0,0,0,"3,7",1,0,0,1,0,"2,3",1
2401519,1997,21,"0,4",0,"0,5","2,7","4,4",0,"0,5",1,0,"1,2",0
2401519,1997,22,0,0,0,"8,2",0,0,"3,2","0,5","0,3",0,0
2401519,1997,23,0,0,0,"0,3",0,0,0,0,10,0,0
2401519,1997,24,0,0,0,"2,2","2,5",0,0,0,0,0,4
2401519,1997,25,0,0,"7,2","11,6","0,7","0,4",0,0,"0,1",0,1
2401519,1997,26,1,0,0,"3,3","16,4","4,5",0,0,0,0,"0,2"
2401519,1997,27,0,0,0,"0,2","0,8",0,0,0,0,0,"0,1"
2401519,1997,28,"0,4",0,0,"0,1","0,7",0,0,0,0,0,"0,3"
2401519,1997,29,0,,"0,2",0,0,"2,3","0,2",0,0,0,0
2401519,1997,30,"0,9",,0,0,"0,5","21,8","0,8",0,25,0,0
2401519,1997,31,"4,9",,"10,2",,0,,0,0,,0,
,,,,,,,,,,,,,
2401519,1998,1,0,0,0,0,"19,6","1,5","1,7",0,0,0,0
2401519,1998,2,0,0,0,0,"0,9","0,2","0,8","0,1",0,0,0
2401519,1998,3,0,0,0,"1,3","12,3",0,"0,4",0,"0,3",0,"4,9"
2401519,1998,4,0,0,0,"4,3","8,8","0,1","4,2","0,6",0,"2,3","0,8"
2401519,1998,5,0,0,"0,7","0,3","3,3",0,"3,4",6,0,"3,1","6,6"
2401519,1998,6,0,0,0,"0,3","2,5",0,"1,5","6,5",0,0,"1,6"
2401519,1998,7,"0,2","0,2","2,4",0,"24,3",0,0,"0,6","3,9",0,"2,8"
2401519,1998,8,0,0,0,0,"0,4",0,"2,1","0,6","0,7","0,8",3
2401519,1998,9,"0,2","0,9","2,3",0,"0,1",0,"12,4","4,4","1,9",0,"8,7"
2401519,1998,10,0,"1,3",0,0,"3,1",0,"0,1",3,0,0,0
2401519,1998,11,0,"1,4",0,0,"15,9","0,8",1,"0,2","11,3",0,0
